a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,Class
-282.0916599657259,115.89064723176168,-34.89173560496484,49.73626880043468,-20.441600560402946,21.96293857013868,-21.982617211345584,0.06330260421292097,-7.0460322569391565,-3.198965144110465,4.3952075942514695,-9.829221224976331,4.246565683201113,-7.919846745051696,6.8514542849306155,-5.77677082545755,-1.515504814606467,-1.653297341482431,-0.4886757847089076,-3.2169403113899935,-2.949872897859923,3.9808480217088587,-6.575681416924626,2.0538807070468885,-2.59768920596892,-0.18134114959208394,-0.5897730821998801,0.4454222678057892,1.8335373238627943,0.5934608564825575,2.7606264789911608,1.6528621824806533,1.156337541389642,-0.7204019410735736,3.142875655107666,-1.5952104742016266,2.296433838032761,1.77208203063782,1.1989784244904762,4.067685041497651,0.5280248502429191,0.5079574320972943,0.5608967316246589,0.598901756924512,0.6594108137655226,0.6658278291355015,0.6263290445054889,0.6305028204235561,0.6625681667661742,0.6874938746927584,0.6385016114624839,0.5732730272622104,18.53310025572884,15.46964613889469,16.25997149907461,14.328961468923506,17.39433704021097,17.230332129566687,61.86271602174093,-0.006911371709711637,0.010220167560980594,-0.01616590090070266,0.024723486434801396,0.003609723471244922,0.0022784956559724462,Mutlu
-266.7355838104899,142.88369604752396,-28.922379146031524,44.65293709013811,-5.680998679233502,14.274355801774842,-9.833966072845655,-5.44488002784225,-13.25416394233272,0.5567891893291042,7.954336080942637,-4.21476163172005,6.697498857926676,-10.472856344077774,4.8626053829058336,3.3994820269444563,-3.549313386190515,-2.4965730431449087,3.6403002971075886,-1.1204793909868629,-5.79576725149887,3.72951056233973,-4.409653461438676,-0.4828985162447434,-1.621520292694232,-3.344043222551499,-0.5266363355033988,-0.3001837915862051,-3.1538003069720153,-0.9927049877380879,0.7093730094989368,-2.4318718319254353,1.0855513216754198,-3.0899397230080603,-1.366117206689688,-1.654236582086207,-2.6887233888672157,-0.9695757116625484,-1.9112393394160367,-0.2024145635138052,0.6041246892117982,0.6001221055144474,0.6326301286383093,0.7004474925613327,0.6912887703442226,0.679923903910843,0.6601574735612399,0.6392514590300634,0.656962711077016,0.6698144943926684,0.5821303009415386,0.5401034254478372,17.984595086341503,12.844600299602472,17.14842016935542,14.660856933627016,17.441825776427645,19.372096337388303,57.51486471828818,-0.0035104128175259194,0.006178895005326674,-0.009974820805204105,0.042288601327160696,-0.005112342135664395,0.005293416051358028,Normal
-231.60621939388687,92.59041448554649,-65.33571454889895,36.05923506647611,-22.759792427768225,11.20137014109703,-17.49736200694674,-4.46751174332035,-14.953907778108066,-4.573886042770999,0.24147774941045613,-9.82732175156977,2.4169629025067456,-9.03427395815748,4.063641859959452,-7.825599943000457,-2.5507892558169263,-4.638778398993331,-4.526876963384654,-6.291707337156647,-3.6355681903225108,0.3924786791675324,-7.502408606876881,2.0378329027621986,-1.442675940647856,1.4882316500468027,-0.43500046933032743,0.5126521124620134,-0.9892295422411658,3.3477911612630162,5.4384584066650214,-0.3531292821519594,2.1596745722325514,-0.9980320271905624,2.3447492914810475,1.7827500595921484,3.6928428296267013,2.1585605695042593,1.5369078591958663,-0.39799001522788396,0.5170134967590166,0.5793801474602239,0.5984862868635427,0.5837447066091884,0.5952195553061567,0.6476333697612379,0.6613830975547608,0.6232688715296177,0.6027379260667088,0.6421770299591096,0.6783446232351404,0.59010339717543,18.438017290351393,16.895749886827872,18.132100779046457,15.9271117472284,17.905388330080513,19.48285158693042,61.409605623274665,-0.003028897827407142,0.0024256726043740697,0.012039973459538745,-0.03359347179575239,0.0029057444321361394,0.0011877848933007716,Sinirli
-259.096254086416,89.02115298026852,-35.54027313699774,37.127358622544534,-22.27346017992513,21.078650832528503,-22.075140935752263,1.0353567807218587,-16.712713212904283,-9.586740869946203,-4.500945342703278,-10.687967920006276,0.48885907017231195,-15.794592053603187,5.272373852139262,-8.725433782353905,-3.223469073780558,-2.5446607974363946,1.3001256202020604,-4.503858933397356,2.0055398917526626,10.565159440489737,-0.7559329211632726,10.281824656202604,2.4989917318780868,3.8005012423214923,-1.9192416469976445,2.9897673028462135,3.217249912662586,3.197864585586717,9.050663383906663,2.8930863603600345,5.417839542671831,0.47003367335837926,1.815137218269458,1.1646476954704368,3.005140055305787,2.1051575655202233,1.2510493450165465,0.31972093017764763,0.4278819135924237,0.522222097490192,0.5559759468496948,0.5664040429782068,0.603067638006046,0.5932732621495387,0.5173945474422427,0.45348076909384843,0.5204517919116532,0.5971437712247718,0.5444848018103962,0.44196046066714756,16.502754210831313,17.69480053239474,19.14798057387849,15.828287832090021,18.43227283015439,17.78794141034757,65.53524393586365,-0.0011988361989065733,0.008418649224656256,-0.021023551573991564,-0.009227815986504921,0.0058451512892216,0.00010383911569249136,Mutlu
-251.19279047304704,133.27141838769683,-22.392033361404934,53.29307451470806,-4.293775041992674,15.576537994768556,-10.777956659299127,-3.019273815717907,-15.35008539831296,-3.7194957834017783,2.8662039292962733,-7.365685720616502,4.972255489002505,-7.949006936024989,3.452354996249981,-1.5532824060799801,-1.0923636285044762,-3.3922562886299397,5.025883046029316,-0.03957118984548846,-5.021670964330989,6.7997276344317035,-4.748574549411012,-1.8050956405919298,-2.32240613142268,-2.8802074232435966,-2.7214488917229005,-0.849834056384838,-0.6106497169272203,-1.9517129478271174,-0.26718531959119374,-2.2039961140471895,-1.16321533815117,-2.319199097440311,-1.415202478145196,-2.5509832363597775,-2.210630437214958,-2.3559223742405755,-2.4260196819818756,-2.784168955422482,0.7202933170236323,0.7337340246205571,0.6525023264553182,0.6193284487255792,0.6203920233633662,0.6251570580071362,0.6779919595618389,0.7139102269961378,0.6968614672380788,0.6264334378209295,0.5829044102959541,0.6290557321780156,20.46161176002057,14.21902385279051,17.62051529801345,15.780305705241823,16.090725366850453,19.154606512297068,58.77372974840827,-0.00779066513459417,0.011363171223511642,-0.016123046094823446,0.025101627486482442,-0.0024354003467309017,0.013811563073234693,Normal
-248.62520721227662,127.82529039877824,-20.086247250744947,64.65353435618631,-16.93024090702065,27.52899298762758,-9.688463927809446,4.684935448565777,-9.787688787291543,-1.364591019792541,3.7517539071346224,-0.3784784815154829,2.5725307444972936,-8.068782794467461,9.964206356177174,-5.783847571330468,6.803962299723121,-5.980582344252394,3.4115863341593666,2.222247018550668,-4.555766663108347,7.79006998035428,-3.934572595090369,-0.582069570403008,-1.635237297487344,-1.3442360426483508,-6.136921947480486,2.332554611708023,-3.4447697213958532,-3.862545315519453,-0.7610613641460762,-3.6289153071920963,1.5134330441884982,-3.676281721304991,0.19015572750670146,-0.3402037039108328,0.702857267289248,-2.6723705591981695,-0.7604422461275641,-0.5807028006315474,0.5863555720035839,0.6436309336708674,0.6445473559281477,0.670534584301907,0.7127160511458787,0.714198265124216,0.7188142863355221,0.7423370330786192,0.7125315704358616,0.7225281021805813,0.7025204230337724,0.6150127922891513,16.886637970328785,11.988103275810154,14.601994639194778,14.212549798233121,16.516061249772378,17.41169664156054,61.792215211476616,-0.01101626788464113,0.003990962358676498,-0.00919461145333907,-0.002870825146354014,0.009698864923890403,0.003187621818592151,Uzuntulu
-237.01526952162357,81.88159169751805,-53.72254003732326,54.94019082288169,-26.350046150942475,22.82003942500162,-21.719582231762313,5.844844686903248,-21.891685348265558,-15.56054770009214,-2.062714787091619,-9.875135077253306,-0.0988520263513515,-13.482364293223455,6.492518343446206,-10.715950626026387,0.8939291278850747,-5.260701593064087,-1.525088589709371,-5.726599692668774,-2.979370293394189,2.58751181714455,-7.714159271135079,4.88362466514636,-2.115305156309782,1.93933629999667,-1.8827706043409052,5.557035674217359,-0.9175290439983057,-1.2929137068697032,4.243429129786527,-0.33525151130184644,4.569352446424218,1.1994645727729707,6.126873357287807,2.1556030144375176,6.446738338691855,5.089345666253817,4.222374061894741,3.829126662870247,0.5047105217840464,0.5866522629056408,0.5959539441512172,0.6199408122274533,0.7127306455483067,0.74739882374201,0.7220292141626585,0.6377384793544372,0.6123236449328722,0.5771045451211778,0.5642408802739104,0.5157925040470527,20.08375563627407,15.796028691604576,19.054697863748185,15.282960873696513,17.7229493242554,18.197762964710183,65.43855199849013,-0.0016227386487329032,0.010994616115449558,0.0015765053322136537,0.005457432877653011,0.00396216124587861,0.002651504050306403,Sinirli
-265.3217991327015,90.79401322754809,-66.16334918900029,38.79421954359801,-23.113334941375786,13.022547219103568,-21.926161993563863,-6.573786558598975,-20.13198023999193,-15.613077155514855,-5.085000004494611,-3.895142397405352,0.6754625959108463,-18.75237362308948,2.372422703859792,-7.01068882092665,-6.8042095598701495,-9.376115327725913,-2.1114531777834187,-5.3292853381933245,-0.30617075445145675,9.172181552167674,2.861290775531326,7.044959565616279,1.391637499109316,7.516197790863736,0.055945677033381706,7.853802348383659,6.219409233799874,1.3848772414393584,4.173675332079887,0.9803630139234779,5.812717113141289,1.4761779037704366,2.333776529844622,-1.8406163384001253,2.082082847762616,2.3034840735783852,2.027769974146334,2.303762876474531,0.5981184955016243,0.5805095368322025,0.6500692902685941,0.740604357160132,0.75022912447616,0.6598034920656984,0.5421347357650284,0.5433915740341121,0.5276669717911179,0.5125975940739065,0.5422895908527805,0.5672074580932002,16.061690121650223,15.858137030465564,19.092054601810602,17.05925030095469,18.689937086579356,19.91441196456907,62.53465134283292,0.006771619249734795,0.005754188038466935,0.013444037631605416,0.02953303261272156,0.0025380441477235944,0.005280402010165893,Sinirli
-213.5217185358685,92.62032263521488,-48.78352711066458,43.34007637739031,-35.005507367624794,27.03858989596349,-27.68596093112838,3.9137972341996576,-15.933999897686482,-10.672241091337082,-1.2163149744061026,-12.512977558585632,-1.8889054567271943,-13.83632522979545,8.30914064519146,-15.118408551231388,-4.359504217031245,-7.327997877268832,-4.748292337598778,-6.032070760441253,-4.614220629719244,1.063562478940046,-7.335611432068886,2.5880865177458516,-3.5272365891548096,5.2960461545744515,4.071568347769391,9.84377527900613,7.3426517079699565,8.63603204969805,9.243849393764265,3.934070717231512,5.967227672864818,0.7002183928953528,4.914639194710199,1.0189793815332493,4.734017486236718,2.134464345866667,2.5722686055307107,-0.3792529821686844,0.554552649112169,0.5358469249660351,0.5220294451893528,0.5227805846292356,0.5793603496655898,0.6256451977343532,0.6154099644423697,0.5905643451425617,0.581950653370952,0.6526894337491155,0.6658159826420939,0.5846257317603845,15.437193007539895,18.317954777039223,18.715454911034325,15.8286797669212,17.0894904846206,16.267260140347716,66.75354983030621,-0.00023364076016279994,0.011488085436235012,-0.004602827605218469,-0.0021891601284261216,0.005413079592867147,0.006571899501148876,Korku
-280.811317797139,100.45498137659031,-35.94595909174987,29.992180677378098,-17.107716577078122,13.994973524700375,-17.657824758143832,-2.5876847179393967,-8.22148983920615,-4.191773630471562,1.1238588306424284,-6.436969016154333,-0.6864175361225161,-9.78904328170455,2.177971223592932,-8.056983119142744,-1.4486401899321546,-4.625037737397522,-0.5639357905750321,-2.4889990468169922,-2.8680186425851817,3.628133980810382,-6.7091906261155065,2.090691122823404,-2.421819233560313,-0.7152499963228302,-0.6322540518792167,-0.5378044919333229,3.548671097230984,4.606971917943204,5.977623281628665,4.646929044655499,3.832810439081847,0.7984410891683291,3.0606161408231443,0.7554558648221038,3.8118326561427955,2.227017584071022,0.31479711402005345,0.48849551483295645,0.528374367706652,0.5088803813990176,0.5545192508995848,0.5749580394081834,0.6428962807550448,0.6907883431415897,0.6458884420375188,0.6350000128145616,0.6542167726746081,0.6493346149315642,0.6863778263933339,0.6148242292410082,18.084426732575118,15.333465941565931,18.294334541228114,15.616320021590814,17.060198198135353,18.366002284323972,61.0721235645565,-0.006723179846852503,0.01309813575059457,-0.020853685429480306,-0.01932108117872543,0.012220035123789077,0.0073193192197493345,Mutlu
-239.7314249022149,137.4579357939975,-26.103239430574668,40.845682839228715,-13.1197411759331,11.291859414018562,-8.253418877970155,1.6730752215072926,-14.00628031895134,-5.124647205972049,6.3062970219630055,-6.907105449880164,3.210583268431792,-9.849999224916695,5.487100914768503,0.4608564236737876,-5.523738194306653,-3.4495394704360174,0.06675833237417704,-3.5390456982013756,-3.809028282970914,2.0820686298393896,-5.113372901382242,-0.160660236348046,-2.3057242112527727,-1.1652275528007625,-3.2139558412559004,-1.052570995460131,-2.647819617146166,-2.987970963438309,0.6658524224915094,-4.258921783806813,-0.33678004032496495,-3.1900281872243927,-2.091528812216572,-3.0339252404378567,-3.6993122339507445,-1.9828265770072144,-2.621648347753744,-1.244179835412307,0.607074722055225,0.6557949705669267,0.6607336234893423,0.6537811935889875,0.7035103956155063,0.6768814776317373,0.6467943471320422,0.6285348897489523,0.6146879515523666,0.613408479302653,0.6053520703981651,0.5904014844437857,20.516884122515222,14.348622563784053,18.018002922557198,16.184796863947412,17.470068304007043,18.736109294981592,59.16880354476783,-0.006976901486329483,0.007223687436883544,-0.014527390104944788,-0.0020105550463744327,0.0020598938069946874,0.0036481673226402642,Normal
-236.71066125674088,143.8345573918152,-14.348456029372612,51.99180193408955,-16.067223003831458,25.355126437575176,-4.852900093958862,-1.8006425812446316,-6.535681844037862,4.595582679999735,3.5740855619161596,0.3298643637428961,1.569688547277171,-7.121291825298965,12.876673132265507,-6.946276974812463,5.688895569197801,-3.417756247061381,1.34736357234623,3.39312025814751,-5.326990788180734,6.417241493309351,-9.195251100621874,-0.12909703347227525,-1.005692969277656,-4.716467112947779,-1.5710066243062477,-1.5508546435395905,-2.133098979991401,-2.543639635488516,0.07936830661399971,-0.8918912239727489,-1.5717806259211222,-2.584742733655088,-0.4371727784200879,-1.3039563876605713,-0.019298636353232094,-1.6701950918751296,-0.9655141610771419,-2.0999967812921154,0.6352591858926697,0.6437780421547227,0.6323266873228017,0.6652546403219155,0.7371186781269519,0.792301209698371,0.7538341230203022,0.7308760838526758,0.6943743597899926,0.6489591492022161,0.5754637268707715,0.5733638783398833,16.795292437935164,12.3881342966537,14.83123624831896,15.142851376889714,17.032872921252523,18.2464062642764,62.520664509508435,-0.004991158378560497,0.007240873712680665,-0.042135936277561695,-0.0034220801510354243,-0.007139808767277565,-0.002139985659182452,Uzuntulu
