a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,Class
-282.0916599657259,115.89064723176168,-34.89173560496484,49.73626880043468,-20.441600560402946,21.96293857013868,-21.982617211345584,0.06330260421292097,-7.0460322569391565,-3.198965144110465,4.3952075942514695,-9.829221224976331,4.246565683201113,-7.919846745051696,6.8514542849306155,-5.77677082545755,-1.515504814606467,-1.653297341482431,-0.4886757847089076,-3.2169403113899935,-2.949872897859923,3.9808480217088587,-6.575681416924626,2.0538807070468885,-2.59768920596892,-0.18134114959208394,-0.5897730821998801,0.4454222678057892,1.8335373238627943,0.5934608564825575,2.7606264789911608,1.6528621824806533,1.156337541389642,-0.7204019410735736,3.142875655107666,-1.5952104742016266,2.296433838032761,1.77208203063782,1.1989784244904762,4.067685041497651,dogal
-266.7355838104899,142.88369604752396,-28.922379146031524,44.65293709013811,-5.680998679233502,14.274355801774842,-9.833966072845655,-5.44488002784225,-13.25416394233272,0.5567891893291042,7.954336080942637,-4.21476163172005,6.697498857926676,-10.472856344077774,4.8626053829058336,3.3994820269444563,-3.549313386190515,-2.4965730431449087,3.6403002971075886,-1.1204793909868629,-5.79576725149887,3.72951056233973,-4.409653461438676,-0.4828985162447434,-1.621520292694232,-3.344043222551499,-0.5266363355033988,-0.3001837915862051,-3.1538003069720153,-0.9927049877380879,0.7093730094989368,-2.4318718319254353,1.0855513216754198,-3.0899397230080603,-1.366117206689688,-1.654236582086207,-2.6887233888672157,-0.9695757116625484,-1.9112393394160367,-0.2024145635138052,dogal
-231.60621939388687,92.59041448554649,-65.33571454889895,36.05923506647611,-22.759792427768225,11.20137014109703,-17.49736200694674,-4.46751174332035,-14.953907778108066,-4.573886042770999,0.24147774941045613,-9.82732175156977,2.4169629025067456,-9.03427395815748,4.063641859959452,-7.825599943000457,-2.5507892558169263,-4.638778398993331,-4.526876963384654,-6.291707337156647,-3.6355681903225108,0.3924786791675324,-7.502408606876881,2.0378329027621986,-1.442675940647856,1.4882316500468027,-0.43500046933032743,0.5126521124620134,-0.9892295422411658,3.3477911612630162,5.4384584066650214,-0.3531292821519594,2.1596745722325514,-0.9980320271905624,2.3447492914810475,1.7827500595921484,3.6928428296267013,2.1585605695042593,1.5369078591958663,-0.39799001522788396,dogal
-259.096254086416,89.02115298026852,-35.54027313699774,37.127358622544534,-22.27346017992513,21.078650832528503,-22.075140935752263,1.0353567807218587,-16.712713212904283,-9.586740869946203,-4.500945342703278,-10.687967920006276,0.48885907017231195,-15.794592053603187,5.272373852139262,-8.725433782353905,-3.223469073780558,-2.5446607974363946,1.3001256202020604,-4.503858933397356,2.0055398917526626,10.565159440489737,-0.7559329211632726,10.281824656202604,2.4989917318780868,3.8005012423214923,-1.9192416469976445,2.9897673028462135,3.217249912662586,3.197864585586717,9.050663383906663,2.8930863603600345,5.417839542671831,0.47003367335837926,1.815137218269458,1.1646476954704368,3.005140055305787,2.1051575655202233,1.2510493450165465,0.31972093017764763,dogal
-251.19279047304704,133.27141838769683,-22.392033361404934,53.29307451470806,-4.293775041992674,15.576537994768556,-10.777956659299127,-3.019273815717907,-15.35008539831296,-3.7194957834017783,2.8662039292962733,-7.365685720616502,4.972255489002505,-7.949006936024989,3.452354996249981,-1.5532824060799801,-1.0923636285044762,-3.3922562886299397,5.025883046029316,-0.03957118984548846,-5.021670964330989,6.7997276344317035,-4.748574549411012,-1.8050956405919298,-2.32240613142268,-2.8802074232435966,-2.7214488917229005,-0.849834056384838,-0.6106497169272203,-1.9517129478271174,-0.26718531959119374,-2.2039961140471895,-1.16321533815117,-2.319199097440311,-1.415202478145196,-2.5509832363597775,-2.210630437214958,-2.3559223742405755,-2.4260196819818756,-2.784168955422482,dogal
-248.62520721227662,127.82529039877824,-20.086247250744947,64.65353435618631,-16.93024090702065,27.52899298762758,-9.688463927809446,4.684935448565777,-9.787688787291543,-1.364591019792541,3.7517539071346224,-0.3784784815154829,2.5725307444972936,-8.068782794467461,9.964206356177174,-5.783847571330468,6.803962299723121,-5.980582344252394,3.4115863341593666,2.222247018550668,-4.555766663108347,7.79006998035428,-3.934572595090369,-0.582069570403008,-1.635237297487344,-1.3442360426483508,-6.136921947480486,2.332554611708023,-3.4447697213958532,-3.862545315519453,-0.7610613641460762,-3.6289153071920963,1.5134330441884982,-3.676281721304991,0.19015572750670146,-0.3402037039108328,0.702857267289248,-2.6723705591981695,-0.7604422461275641,-0.5807028006315474,dogal
-237.01526952162357,81.88159169751805,-53.72254003732326,54.94019082288169,-26.350046150942475,22.82003942500162,-21.719582231762313,5.844844686903248,-21.891685348265558,-15.56054770009214,-2.062714787091619,-9.875135077253306,-0.0988520263513515,-13.482364293223455,6.492518343446206,-10.715950626026387,0.8939291278850747,-5.260701593064087,-1.525088589709371,-5.726599692668774,-2.979370293394189,2.58751181714455,-7.714159271135079,4.88362466514636,-2.115305156309782,1.93933629999667,-1.8827706043409052,5.557035674217359,-0.9175290439983057,-1.2929137068697032,4.243429129786527,-0.33525151130184644,4.569352446424218,1.1994645727729707,6.126873357287807,2.1556030144375176,6.446738338691855,5.089345666253817,4.222374061894741,3.829126662870247,dogal
-265.3217991327015,90.79401322754809,-66.16334918900029,38.79421954359801,-23.113334941375786,13.022547219103568,-21.926161993563863,-6.573786558598975,-20.13198023999193,-15.613077155514855,-5.085000004494611,-3.895142397405352,0.6754625959108463,-18.75237362308948,2.372422703859792,-7.01068882092665,-6.8042095598701495,-9.376115327725913,-2.1114531777834187,-5.3292853381933245,-0.30617075445145675,9.172181552167674,2.861290775531326,7.044959565616279,1.391637499109316,7.516197790863736,0.055945677033381706,7.853802348383659,6.219409233799874,1.3848772414393584,4.173675332079887,0.9803630139234779,5.812717113141289,1.4761779037704366,2.333776529844622,-1.8406163384001253,2.082082847762616,2.3034840735783852,2.027769974146334,2.303762876474531,dogal
-213.5217185358685,92.62032263521488,-48.78352711066458,43.34007637739031,-35.005507367624794,27.03858989596349,-27.68596093112838,3.9137972341996576,-15.933999897686482,-10.672241091337082,-1.2163149744061026,-12.512977558585632,-1.8889054567271943,-13.83632522979545,8.30914064519146,-15.118408551231388,-4.359504217031245,-7.327997877268832,-4.748292337598778,-6.032070760441253,-4.614220629719244,1.063562478940046,-7.335611432068886,2.5880865177458516,-3.5272365891548096,5.2960461545744515,4.071568347769391,9.84377527900613,7.3426517079699565,8.63603204969805,9.243849393764265,3.934070717231512,5.967227672864818,0.7002183928953528,4.914639194710199,1.0189793815332493,4.734017486236718,2.134464345866667,2.5722686055307107,-0.3792529821686844,dogal
-280.811317797139,100.45498137659031,-35.94595909174987,29.992180677378098,-17.107716577078122,13.994973524700375,-17.657824758143832,-2.5876847179393967,-8.22148983920615,-4.191773630471562,1.1238588306424284,-6.436969016154333,-0.6864175361225161,-9.78904328170455,2.177971223592932,-8.056983119142744,-1.4486401899321546,-4.625037737397522,-0.5639357905750321,-2.4889990468169922,-2.8680186425851817,3.628133980810382,-6.7091906261155065,2.090691122823404,-2.421819233560313,-0.7152499963228302,-0.6322540518792167,-0.5378044919333229,3.548671097230984,4.606971917943204,5.977623281628665,4.646929044655499,3.832810439081847,0.7984410891683291,3.0606161408231443,0.7554558648221038,3.8118326561427955,2.227017584071022,0.31479711402005345,0.48849551483295645,dogal
