a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,Class
-697.9842454991217,55.22848317832871,0.3238627235809543,12.775376621305448,7.396147439805842,0.8662235162609654,-3.550276211525271,-2.8283316467311823,-11.30553224512099,-2.524927209664026,0.4961043058688381,-2.7229268058029694,1.6458005827071829,-3.4319640568573977,0.1403565424004063,1.0731590814431418,-4.355671789346293,-1.5837716136529716,-1.5930083434897586,-0.6593609771225059,-6.200732941272134,-0.2603311554115572,-2.5739810126688383,-4.295348466287246,-1.8979313982349706,-0.6098556773663426,-5.058814824473298,0.4461437498062897,-2.3297382823154353,0.3165319157165643,-2.197813707762688,-1.9670637816083876,-2.8553894754428413,-1.703426573019297,-3.3283743924160243,-1.4314874893856575,-1.1954840131128317,-1.6748064068604904,-3.587147084971505,-1.4610066644722204,0.7504635904515659,0.7897107220346483,0.7778931732278217,0.7821185092726907,0.7396715301218734,0.6805010008614664,0.6839988234533781,0.7287668556941727,0.7558429217548881,0.7463004058095954,0.7442831622302272,0.7229833470333867,19.17099770095177,11.228535730796217,14.938287386575473,14.187339472449358,14.899156119083244,16.857356546179982,29.403946627980744,-0.018576123793896143,0.0048769670401615445,-0.008380933886336808,-0.06264640955839523,0.012799785106918551,0.0049228455334127215,Normal
-693.0697551656529,55.734569235693634,-1.9197385581035806,16.408997072611655,8.449356513292026,0.22073695381380534,-1.7383413326325217,-4.9312899943448585,-11.981821367671403,-0.9937794839961219,0.4941072774027828,-2.29689740157958,0.6787004384579978,-2.9393212608234,-0.4507681858630892,0.7342286751776144,-4.824006034688237,-0.6773811498992361,-2.2330560426440353,0.8270094480022596,-5.739731754664715,-0.604180181542763,-2.260016607709532,-4.466307309881051,-0.8777842057426342,-1.4184070922041676,-5.025465589079319,1.5032643808458024,-2.5076775250962413,0.35523001648197977,-1.6361181884656892,-2.5081080273804846,-2.3019625397937724,-2.31267714938821,-3.1572051992459853,-0.6769712759488101,-1.4080751073623252,-2.9793292137844283,-3.3073658592711253,-2.219294958043041,0.7454261082762511,0.7805628819243847,0.7618359337715882,0.7306270352586718,0.7061906502236677,0.6707000109375096,0.6882509383727992,0.7255334166334471,0.750582328933026,0.7415262664823713,0.7399667060723307,0.7221608786860855,19.70367727718775,12.061532949190477,15.659182904341018,14.883158521837364,15.174847353224607,16.9128105483919,28.869441318862975,-0.025684828378666202,-0.0023410728438941486,0.006969824313988928,-0.05830703242363146,0.016645968847566743,-0.003436170637627996,Normal
-691.7701941307483,58.35064710533183,-0.1651604876915995,13.9521237191955,5.053322115531299,1.4893256816586995,-2.397429946102436,-5.059064801205628,-10.638002377694656,-3.3441970604433973,0.26454977672693053,-2.529107453344113,1.548612651633567,-3.1323030770061937,-2.2850495015235857,1.1795364797258325,-5.222142787607206,-2.8280358701150874,-0.16957531461375455,0.3289436429365338,-5.5837785564211,-0.8025077486860244,-2.178190021772342,-3.143589185014489,-1.5188612257662255,-0.13530370027323343,-4.36842091454601,-0.13922982713142412,-2.3537104010230547,-0.14166496112222832,-1.959963018591367,-2.0016035815922213,-2.5267434011987686,-1.7875012421096783,-2.8747145294658027,-1.8803454320908002,-1.1936758763661774,-2.6469028569052924,-3.5767893255545187,-2.1780299651589408,0.7693466207383651,0.7968192626131111,0.792132186491414,0.7995993373186976,0.7588367689021638,0.6803831315022001,0.6757418361998818,0.7221375333632508,0.7661053589838522,0.7548452665015868,0.7046505095035096,0.7139016191109281,18.81888087398726,12.208414007971667,14.876291298375252,14.282521029057454,15.448913788748241,16.76706767847177,29.21347086849577,-0.01747116212736919,-0.005027524263007302,0.01384939900503173,-0.014724625542767128,0.01661872838047819,0.0073094045053189475,Normal
-685.2378706600845,56.23669813634965,2.453111929828646,13.566655548715113,6.7019484638910924,3.3414935139105633,-1.89505270826674,-6.673817011641512,-10.671633473604494,-2.9463199153178654,0.8956436650811594,-1.2036001150294977,0.24656910148048727,-2.4638908900172924,-1.4349357755967858,2.1335145582390016,-4.647729654828189,-1.7609537709005256,-0.3569963437423726,-0.365473915933559,-5.0561161565508765,-1.6381642850812261,-1.5605125419540273,-2.4521667158186395,-2.284542483374117,-0.781734316585339,-4.355915464815875,0.17442433788096168,-2.3411061296847406,0.6481185849972726,-2.5844473596684105,-2.0109067200190514,-3.0067049736380396,-2.6492498318559665,-3.3616328863813805,-1.3579647393963075,-1.0570941372421316,-2.373856515629338,-3.5160027027083114,-3.311254936706498,0.7718953579552661,0.7477494310483771,0.7434850728511999,0.7670904281123824,0.7360741580551902,0.7045573563364436,0.69677498880438,0.758888781461967,0.7432857694524495,0.7082354492306051,0.7198491081925426,0.7352204652884382,20.4819336937591,11.763805230162642,15.675733982039421,15.455351075275923,15.37825135551115,16.15474240851032,28.362976547135176,-0.0004840200422960412,0.019588199936255348,-0.03787489120746287,-0.04061472971563221,-0.0003970833328515049,0.0156137267227999,Normal
-646.1302569472033,63.43604503765523,-4.705014123365761,12.907815045236655,3.926320877075653,-2.5854489832165375,-5.982905914118733,-6.311689600965329,-11.837654624430193,-2.075405417819177,-1.5885872101304408,-6.506575729953787,0.8948667043339101,-4.3870313035957125,-2.6907422539015373,2.4395858503394576,-8.270910068144566,-2.6026988379529765,-2.698618726385516,-2.3272356537994616,-6.09789407836535,0.1435138417826636,-3.2373468245003894,-4.527713620842759,-2.893005170201098,-1.8305194384105292,-5.37627817045907,0.3486158038252953,-4.230471543634089,-0.9490992029195499,-3.0770139412283926,-2.5531756058377,-2.7428495188186552,-3.6335374990589595,-4.353800740514955,-2.2856042554007923,-2.6071325568308086,-0.7039820524235503,-2.130398701396764,-0.7495718272254412,0.7634358464278221,0.7909954493215352,0.7639952667751976,0.7747751898507231,0.759068249928785,0.7099523206843897,0.6728451308589203,0.7028151398531859,0.7198025002796856,0.7162373616964092,0.7267207425566441,0.7358328767545019,20.438453981342754,13.209445547860208,15.881556116819295,14.7340334772256,15.648682850961537,17.983703374229094,29.431443500652335,-0.013905745706924115,0.015581641099413417,-0.005916878578847775,-0.02738229958943453,0.010775071927880821,0.0003331525670907354,Mutlu
-631.5811132631396,63.322166917079706,-6.133518214089066,15.783362355599678,6.213467908528699,-1.268489572288137,-6.906775152711076,-4.4913431887762005,-13.980428727260271,-1.0565223261063956,-0.16201135564784613,-6.067973678037858,3.1193910642294105,-3.652399776256326,-2.460493580107724,3.5203500097345968,-8.102168912236861,-2.5039623643476725,0.04634642144815558,-1.4568864384881977,-6.443019067524306,0.1778024371643899,-3.8764373783991966,-5.32330193207729,-0.7275760255716225,-0.8462758637931939,-3.754684407913782,-0.3848815049600667,-3.9254012872618,-1.015698866982799,-1.764584871777823,-3.3069662868079086,-1.8259032841381322,-2.8401025166704326,-3.2159777005141232,-1.5048052910163348,-1.2338736658119565,-1.9583389987360496,-2.4284348857672122,-0.9577374743620782,0.7566276970591016,0.7507866783607233,0.7556569817201841,0.7630043335390166,0.7151826719337474,0.7050428650277142,0.6862601828686565,0.711504334103553,0.7179342457686505,0.724327870933382,0.7607132518118973,0.7635559955606481,20.461024957273384,12.958921924256861,16.12054949036583,14.95491790752602,15.868108477798296,18.276043404361037,28.922197458771766,-0.023028574306929193,0.017989159757010702,0.01607764102566828,-0.014449830621809134,0.011256510328254418,0.013391352767528503,Mutlu
-656.4083093114302,62.54231394147846,-2.6647267383050406,13.251563131348963,1.5033541456106736,0.1612091663166154,-5.986968622819623,-6.960753460985885,-14.08872602767395,-2.994080818563692,2.0577930890812115,-6.6929280115393315,1.636470990559594,-3.856452751777743,-0.9376939764914707,1.868069227347223,-7.0326977352197275,-1.7234802929958821,-1.2210055474130688,-3.0504965460719804,-5.326801383700254,-1.733087307246097,-2.6274788652487513,-3.554452605601658,-2.669106048814194,-0.24861143560500257,-5.326358967432136,1.4012805679237934,-2.8590311958541736,-0.5861974625565637,-2.64222795296731,-2.1885763556487,-2.596823819100645,-3.602957218342737,-3.756551713712564,-1.7384441798582844,-1.8110707927597964,-1.1088152008292376,-3.7263350485095943,-2.154778774795832,0.6947087383615153,0.72512350389581,0.7611160284352809,0.7309393548445648,0.6716713406060772,0.6513333567048997,0.657012451050812,0.7114888353476752,0.7314609365263685,0.7233946563214668,0.7476098167417118,0.7305158152704238,19.931740414920498,13.249044540168033,15.887623773646318,15.4025991735345,16.282452925960943,17.317417806092337,28.895536594111245,-0.017499129931590664,0.022244306001841404,0.008339129614259675,-0.07385035631230677,0.008413757339622543,0.010588218629011409,Mutlu
-652.9287684542817,57.447767972679756,0.02780998802991284,18.713768638163835,2.2407943617278634,0.8378270277611193,-2.9164292778920684,-5.873826673300913,-13.817193254841019,-3.2191004588710372,0.2402835192148407,-4.203773873752272,2.2087367954955015,-3.8464599743507835,-1.135841173772685,1.5417811042091962,-7.6282036097912025,-1.9448471831816359,-1.5702257681607064,-2.247714919566867,-5.8663870429765845,-1.1357018340304479,-2.916010720425218,-3.965533710400095,-3.1597178339390437,0.5176230988289239,-6.668210752694748,0.7442916310922086,-4.246720275588483,-0.27463937556881424,-3.3105757399501505,-1.7951633632534314,-3.089730606039582,-2.6985773318076913,-3.947976630850424,-1.6897714936948929,-2.3652564857696556,-2.3123928490310766,-4.608232577539183,-1.8619270208408536,0.7006327871529605,0.7209043262112538,0.7623400503911334,0.7586084111472584,0.6704656051143478,0.6422879903047949,0.6477590489322665,0.6438209157789367,0.6840865397901158,0.6824559428364575,0.6944310256885432,0.7467008681397915,21.550425219687927,12.987094174134853,16.03174366073687,15.17318171645751,16.458523313451927,18.089505980269703,29.263534727211663,-0.027037033024493874,-0.005344122358095888,0.0439126592562476,-0.06933482547614263,0.011007111241613722,-0.010540531203746128,Mutlu
-596.7912666016739,49.548426734852605,-6.384744118662914,6.006226169202151,-1.6680138203787747,-0.8125202734358544,-12.428633024050049,-8.426094098787184,-11.485937344179439,-8.588350160288615,-1.0570059966023346,-6.682466107785326,-2.2655484621653366,-3.441630263159362,-7.103387876995067,-0.4758330242000029,-7.761381444324524,-2.6403734277568525,-3.1710980798524018,-4.5977503988327895,-5.646152179535818,-2.6937814581365083,-4.2751526890544795,-4.1701645908834495,-3.599285650654444,-1.325892521218531,-2.2204064144375635,2.893004767390681,0.7116997943795021,1.2199199922905357,-2.3876694167196963,-1.2985220036212144,-1.8103385398204883,1.526844717913109,1.1036695279470239,5.478932944603405,2.237843622274487,0.8243614402289977,-1.4583575118782686,-0.5876257990881207,0.64368769319282,0.7120510803657575,0.7497620139842135,0.6989122837941963,0.6910049694372438,0.6992282667512627,0.7196467509131645,0.7080266092715325,0.6459666613518447,0.631788014115617,0.7153702524686607,0.6837445208060379,20.36817657606504,13.82129762099709,16.30908442484365,16.031025663992903,17.012258726873334,16.66560672656044,29.081328118984416,-0.016460039237891202,0.015056446083541074,0.029578508920215744,-0.05335130923184594,0.00016391261381238856,0.0007492066881174098,Mutlu
-560.0927449577156,55.183104161000685,-11.826187130842358,5.802594671534666,2.1097968644954603,-1.5595226672229325,-11.414464025160065,-7.296623065189163,-14.805032468449237,-7.140440097755532,2.9741208185944914,-7.601741424761773,-1.9297848982162622,-1.6829463402134806,-6.232722976304671,1.0442026775942241,-7.599879641700064,-5.628976107340358,-2.752588614393034,-4.389024901665753,-6.40280971321816,-3.898046621599059,-3.6787190289448453,-4.301681919342214,-2.3617387558311536,1.222360796705529,-4.370848588666669,1.0177993557417657,-1.0083538733004904,-2.2088334851423292,-1.0232138036763552,1.9972253171308683,0.7283146083426468,1.3975820236179621,-0.5464758807015895,4.313165859196382,4.153223828047147,5.380476214006445,1.5510941094271138,0.08858155154860725,0.615048338330872,0.6901824529225817,0.6703999928164827,0.6493090361921642,0.6923484350239345,0.7062111398458238,0.697348184045128,0.7392408237527464,0.7585249630708651,0.6646767235505509,0.6361205208515386,0.6055116291926076,20.49177239858413,13.725549173551316,16.2095568530871,16.636345261918095,17.220676476570414,17.87352608311733,29.24575965088697,-0.014901660197637888,0.023659527725455574,-0.01951713266905343,0.027051122546022727,0.009839480009856445,0.010213008678825275,Mutlu
