a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,Class
-697.9842454991217,55.22848317832871,0.3238627235809543,12.775376621305448,7.396147439805842,0.8662235162609654,-3.550276211525271,-2.8283316467311823,-11.30553224512099,-2.524927209664026,0.4961043058688381,-2.7229268058029694,1.6458005827071829,-3.4319640568573977,0.1403565424004063,1.0731590814431418,-4.355671789346293,-1.5837716136529716,-1.5930083434897586,-0.6593609771225059,-6.200732941272134,-0.2603311554115572,-2.5739810126688383,-4.295348466287246,-1.8979313982349706,-0.6098556773663426,-5.058814824473298,0.4461437498062897,-2.3297382823154353,0.3165319157165643,-2.197813707762688,-1.9670637816083876,-2.8553894754428413,-1.703426573019297,-3.3283743924160243,-1.4314874893856575,-1.1954840131128317,-1.6748064068604904,-3.587147084971505,-1.4610066644722204,dogal
-650.8869668011217,54.811464933115246,-9.415653976169427,8.737362260304621,-4.7161448375822275,-3.44070923554851,-5.684012804917963,-8.289237586234098,-4.287299572696989,-0.5839194011817315,-5.030207905153248,-1.6945447996569427,-5.356236715109539,0.4342093180815343,-7.138962123515353,-1.7861664623299027,-3.0378514617081587,-1.7600412208994483,-1.7244217786148806,-0.42627724592576033,-0.5210658402768451,-0.8435724248869122,-0.8025232529918952,1.1494473607929991,-1.1868999103008226,-2.000376813091773,-0.016557450281245927,-0.5096908858405292,1.5274659113453197,1.2604690718865739,0.11722469449137587,3.2525013006894645,1.8706085654732008,4.398992046772682,2.1002349675362995,2.8884295504210438,-1.7024216919698043,1.4926048871558033,-0.9418965347525116,0.8608770298320902,dogal
-614.9019801040652,57.0747767955308,-3.005428320019908,10.98868553443739,3.905378006752784,-2.136258603642918,-12.357704040837149,-6.318456641787425,-3.47155416280872,-8.20424367613453,-2.265995175515909,-2.2893260957273562,-5.291007179210523,-0.5145501171710833,-6.259328920601507,-1.4099995887667518,-4.963043632489624,-2.5861346310134645,-2.2320249268091064,-4.729497279585825,-4.418075491651681,-4.352235305086106,-4.173493709014252,-2.712164760597781,-4.456969515512811,-0.40429672912285386,-2.7551416583543116,-1.400456014713549,-2.7992947629306655,-1.255468588769421,-1.69724091159069,-1.451071121936823,-1.5950842281634212,0.9010176343420114,-0.03618227561708993,-1.056031691218001,-2.71893413078142,-1.9466884281557275,-1.2267490148537232,2.6333743161023673,dogal
-696.0515347292147,43.328194366847285,-7.633202941676756,9.36086934785892,-4.538801778228249,-4.5531609969322435,-6.906352832665295,-12.316589296899284,-7.676776534047182,-3.250955151137194,-3.6102240970264607,-6.743562306994971,-4.885005642320741,0.7369657850139402,-6.869038091946431,-3.127796781791286,-1.8256285935958574,-0.5777948251936704,-1.008149515426739,4.617604833961506,-1.698560006517174,1.2955780248270656,-6.055406381248906,-2.0501156152625843,-2.2732922548780645,0.2874170133608651,-0.19642984847800452,3.6162475323513132,1.327555369571188,3.506464713240852,-1.0251946738091418,0.7261597780746041,-2.138459746505447,1.6847942598799497,1.8544096374594254,2.589456974232786,0.9070747417168039,0.9125589801487684,3.660826572306914,4.931149406478182,dogal
-713.5991276478087,68.70442247737088,7.67495979640244,15.474820850433794,11.407868722783059,0.7697142532153598,0.6965011511029711,-2.447308488384778,-0.42738814953985665,2.2151907268525513,2.111451850746321,1.8592142524707225,-0.49458107736087853,1.4895619736330274,0.1859489920096986,4.199507597697622,-2.5201113818883627,3.137859137830346,0.5706221832350585,1.2634063076989466,-0.9030189940940883,2.0176885796427624,-2.0765537852498954,0.9051426525861762,-0.5375144807168789,-0.6427711396317287,-0.24386371084597327,1.2552419763474258,0.6283221853790435,0.12999462057449696,-0.26471755801169955,1.1961416986031186,0.2040842838753172,0.9710846480851227,-0.08339753697263982,2.658022067547834,-0.5505808984092924,-1.058653350537303,-2.2053304772125855,0.4220112508142231,dogal
-736.3082223117443,51.34408493018153,-18.909586168586706,9.064810177709639,0.2099458894578547,-9.800146777254762,-9.05479977924957,-9.541829267217931,-7.657325159856303,0.6802653543362633,-6.693207577180276,-3.051625597590802,-7.713786122932918,-4.267013204554387,-7.651299290595452,-2.588534488557318,-5.115956951524085,-3.581550816264504,-5.700919250276403,-7.436263770183,-1.3773175397554,1.8698584278770565,0.20991755481358695,2.439392972053145,-1.010197483769209,1.4174229637371905,-1.4369055100154233,2.2385796122515154,3.0847994904581935,7.158936684366452,3.6726597463140442,6.847356733259597,3.300113046883652,6.262291317464217,3.4445045187666645,4.5425263803356275,0.6903959154819163,0.2851719361349686,0.9110122027071337,4.060975796092766,dogal
-650.3482432020137,72.11281650044091,6.1135118457291275,18.22102395412399,9.765138184691903,-1.958228135971433,-6.465296540896112,-7.270580100381133,1.7919926338416579,-3.790748180990901,-3.7684715579574295,-0.6358115954902404,2.0377764765922546,-4.8560613394363745,-0.5114387631961531,1.2440616978045462,-6.9233739752832,1.2389537742387018,-3.563804285182354,-0.9168379931649644,-6.8715121720018395,0.35336677228691243,-3.9198950128711316,-2.625287654181213,-3.1027608590965396,0.5474096814153957,-3.2147181498217066,1.150744698758991,-4.40218775201671,-0.523442010304981,-5.142546583099759,0.4745316667327396,-2.552080772263713,-0.4924325260775396,-3.1415181452077428,-2.301917684908073,-6.0587232954951284,-2.6442647983887753,-2.507243523802047,0.45298675301416685,dogal
-689.1600127149724,63.491485936493575,8.35100263103518,22.200525922499953,6.84642515348037,2.594156418681365,5.505469004070985,-8.571799787069144,2.373426180816939,-1.3141066885299313,1.9311375059464115,-3.5063493795664242,0.3878261021232794,3.4294564158716097,-1.9447539989459994,0.8372368471091949,-0.3604982419331104,3.3409470555211542,0.02279818903855582,3.2396285389057464,-1.7521686108963899,3.351718087082661,-1.6272103221519036,3.0304781115997823,0.2932244389748972,2.6684894049764756,2.7938340917460724,3.069840566540653,2.536320270070517,2.4043012349516326,0.9939203652069494,2.0744887987314784,2.4104372787670467,6.200538638045527,5.286067683411291,5.778206568970491,3.509969515290306,6.268370550510867,4.268156711953213,4.960761934618188,dogal
-737.7585742956978,91.70104773479527,21.957989923255905,32.59881911283309,22.041537364728583,9.956926162702228,5.017790268910549,6.164300477785807,6.671365014181447,7.070106779815471,-0.4463524984344572,8.942623825589326,5.835646757820816,3.7241739193561205,4.636143384797363,3.6576925428517764,4.562530406155696,5.6622093260341755,-1.1572902918032881,8.274529534446273,1.8438275047503923,2.678034706941449,-2.5996876755066243,3.3145988218702223,-0.24495905186651667,3.633776077231529,0.5371333740131754,1.3926768857855552,0.9825061182041014,2.054804085708141,0.36561005129450735,3.3140135812974054,-0.06572753679986644,1.1884426565239397,0.8753328575474387,1.97149320600847,-1.3585210482128631,-0.04079071646453998,-2.704262424324151,0.5989790325431051,dogal
-571.3820290251047,52.002149133647784,0.23985635612852485,5.169603210101654,4.662917376125193,-3.1141025045995963,-7.127874248251676,-7.3089410040128735,-4.319267290039254,-0.9445132740847113,-6.496066076343654,-2.91855079577286,-0.40917726702696566,-4.153563098244264,-0.9220491940843536,0.2451879353883409,-2.3744171317881375,-3.2849861158408737,0.3126354388111621,-4.299470286277206,-3.586447995897611,-0.7248849885668841,-3.733249652100322,2.1098115273506046,-3.3645215823491967,4.4883475921739215,-1.2541471721269126,7.1243894012638,1.976560391540635,3.779435311222772,2.9317352456927,3.6857329387841897,5.070819936268735,3.9156730447801644,5.416352850998431,3.0938976144840082,1.8294363064933863,2.440474593474627,0.699654812644178,4.129640519898717,dogal
